         21065184 function calls (20204408 primitive calls) in 1464.394 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6323 1328.995    0.210 1328.995    0.210 {method 'acquire' of '_thread.lock' objects}
      535    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1041(minposy)
     1898    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
      350    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:649(get_extent)
      160    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:2038(add)
      230    0.000    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:275(get_offset)
      160    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/ticker.py:746(<genexpr>)
      448    0.000    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/PngImagePlugin.py:154(_crc32)
      120    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/selectors.py:268(close)
       35    0.000    0.000    0.011    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/legend_handler.py:303(create_artists)
       40    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:2378(_update_offset_text_position)
     1218    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backend_bases.py:978(set_snap)
      184    0.000    0.000    0.000    0.000 {built-in method torch._C._log_api_usage_once}
       80    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:1140(_get_anchored_bbox)
      105    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/contextlib.py:456(_push_cm_exit)
      145    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/utils/validation.py:893(column_or_1d)
     1941    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/inspect.py:2529(kind)
      150    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:1069(<genexpr>)
      320    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.generic' objects}
      900    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:115(__hash__)
     1276    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/text.py:1295(get_parse_math)
      320    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:294(minimum_fill_value)
      640    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:822(get_resample)
     3089    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       40    0.000    0.000    0.000    0.000 {built-in method posix.sched_getaffinity}
       15    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backend_bases.py:2776(__init__)
      325    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/colors.py:272(<genexpr>)
        1    0.000    0.000    0.214    0.214 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/serialization.py:373(save)
        5    0.000    0.000    0.189    0.038 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/tight_layout.py:251(get_tight_layout_figure)
       35    0.000    0.000    0.013    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/__init__.py:158(is_initialized)
      160    0.000    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:981(_set_alpha_for_array)
        1    0.000    0.000    0.366    0.366 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torchvision/models/resnet.py:167(__init__)
      120    0.000    0.000    0.008    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/context.py:79(Semaphore)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
      724    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backend_bases.py:911(set_dashes)
      465    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:619(empty)
      640    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:751(get_interpolation)
       80    0.000    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/arraysetops.py:369(intersect1d)
      340    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(nonzero)
       43    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/inspect.py:1799(_signature_bound_method)
      160    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/colors.py:1145(vmin)
      120    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/process.py:225(ident)
      326    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/parameter.py:30(__new__)
       90    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
      360    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/figure.py:231(<lambda>)
      350    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:3446(set_axis_on)
      160    0.000    0.000    0.012    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1813(transform_path_affine)
     1400    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:725(get_window_extent)
      710    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:101(<listcomp>)
      800    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:1584(get_aspect)
     1276    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/text.py:235(get_transform_rotates_text)
      140    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2497(get_matrix)
      160    0.000    0.000    0.229    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:1083(_get_tick_bboxes)
      180    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/spines.py:536(__init__)
      210    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/contextlib.py:387(__init__)
      340    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/_reduction.py:7(get_enum)
      800    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:1357(getmask)
       80    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_decoder}
       40    0.000    0.000    0.009    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:2113(_update_offset_text_position)
      640    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:289(_get_scalar_alpha)
      180    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:808(null)
      690    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/colors.py:96(_sanitize_extrema)
      120    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/selectors.py:209(__init__)
      160    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:1676(set_adjustable)
       40    0.000    0.000    0.025    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_axes.py:1391(plot)
      160    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:1540(_shrink_mask)
        6    0.000    0.000    0.004    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/model_selection/_split.py:1698(_iter_indices)
      210    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/backend_bases.py:1227(__init__)
       70    0.000    0.000    0.111    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:836(draw)
       80    0.000    0.000    0.011    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:242(__call__)
      265    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/utils.py:8(parse)
      820    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/serialization.py:289(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
      274    0.000    0.000    0.006    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:2780(get_transformed_path_and_affine)
      160    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/hooks.py:20(remove)
       80    0.000    0.000    0.275    0.003 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/grad_cam.py:6(__init__)
      160    0.000    0.000    0.025    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/spines.py:287(draw)
       53    0.000    0.000    0.213    0.004 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/conv.py:431(__init__)
       80    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/activations_and_gradients.py:44(release)
     1410    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axis.py:1426(<dictcomp>)
       40    0.000    0.000    0.013    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:2279(add_line)
     1730    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:168(<genexpr>)
      665    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/process.py:90(_check_closed)
      233    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/_weakrefset.py:38(_remove)
      150    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/connection.py:173(close)
      320    0.000    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:345(maximum_fill_value)
       10    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/utils/__init__.py:988(_approximate_mode)
       66    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/utils/validation.py:305(check_consistent_length)
      360    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/figure.py:112(__contains__)
      120    0.000    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:1362(_mark_worker_as_unavailable)
     1218    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:658(get_sketch_params)
      320    0.000    0.000    0.006    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/colors.py:1173(_changed)
      159    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/init.py:57(_no_grad_fill_)
     1046    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:3317(_mean_dispatcher)
        2    0.000    0.000    0.002    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/linecache.py:82(updatecache)
       30    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_getDevice}
      105    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
      720    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:720(get_figure)
      320    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/ticker.py:1623(raise_if_exceeds)
       40    0.000    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:2307(_update_line_limits)
      652    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       30    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/threading.py:728(_newname)
      912    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
      260    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/gridspec.py:231(_normalize)
      145    0.000    0.000    0.006    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/inspect.py:3010(bind)
      105    0.000    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/contextlib.py:417(enter_context)
       30    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/metrics/_classification.py:1206(_prf_divide)
       80    0.000    0.000    0.003    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/pyplot.py:3028(sci)
     1890    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:163(<genexpr>)
      240    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/spines.py:134(get_patch_transform)
       40    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/patches.py:2453(__call__)
       80    0.000    0.000    0.005    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/pyplot.py:2369(axis)
     1088    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:591(get_url)
      105    0.000    0.000    0.029    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/Image.py:608(_ensure_mutable)
      324    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/storage.py:467(__len__)
       80    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/ttach/transforms.py:12(__init__)
     2640    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:3216(_around_dispatcher)
      180    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/threading.py:1131(daemon)
        8    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
      150    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/synchronize.py:229(__enter__)
       80    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:4681(<listcomp>)
       60    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/legend.py:1097(_get_legend_handles)
      340    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/gridspec.py:190(<listcomp>)
      185    0.000    0.000    0.007    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cm.py:575(set_norm)
   185/20    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/offsetbox.py:204(set_figure)
      280    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/patches.py:287(get_patch_transform)
      240    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:1650(sanitize_sequence)
       16    0.000    0.000    0.196    0.012 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torchvision/models/resnet.py:117(__init__)
     2156    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
      269    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/zipfile.py:339(__init__)
      940    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/gridspec.py:75(get_geometry)
      262    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/warnings.py:165(simplefilter)
       80    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/legend.py:985(_get_anchored_bbox)
      210    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/contextlib.py:696(__init__)
       40    0.000    0.000    0.380    0.010 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/pyplot.py:2765(plot)
     2148    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
      235    0.000    0.000    0.002    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/cuda/graphs.py:18(is_current_stream_capturing)
     2183    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/numerictypes.py:652(<listcomp>)
      400    0.000    0.000    0.027    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/transforms.py:1883(inverted)
      712    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      640    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:839(get_filternorm)
       32    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
      185    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:1718(ravel)
       30    0.000    0.000    6.913    0.230 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:376(_get_iterator)
      340    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/copyreg.py:87(__newobj__)
      120    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/multiprocessing/synchronize.py:327(is_set)
      160    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:3601(shrink_mask)
     1422    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2454(_cumsum_dispatcher)
     1080    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/scale.py:79(limit_range_for_scale)
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/figure.py:121(__init__)
       53    0.000    0.000    0.203    0.004 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/conv.py:146(reset_parameters)
      180    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/projections/__init__.py:73(get_projection_class)
      142    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/logging/__init__.py:212(_acquireLock)
       12    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
      640    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/ma/core.py:1812(_check_mask_axis)
      160    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:784(set_interpolation_stage)
      160    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/image.py:268(get_size)
      160    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/ticker.py:1744(__call__)
        5    0.000    0.000    0.236    0.047 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/figure.py:3201(tight_layout)
      247    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/_methods.py:54(_any)
       80    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/ttach/transforms.py:229(__init__)
       15    0.000    0.000    0.008    0.001 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_base.py:2806(autoscale_view)
     1250    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:1311(mouseover)
       53    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/modules/batchnorm.py:68(reset_running_stats)
      829    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/logging/__init__.py:1356(debug)
       25    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cbook/__init__.py:232(_remove_proxy)
      109    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/nn/init.py:67(calculate_gain)
       15    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/ufunclike.py:127(isposinf)
     1075    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2362(_all_dispatcher)
      641    0.000    0.000    0.000    0.000 {built-in method math.floor}
       35    0.000    0.000    0.012    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/legend_handler.py:93(legend_artist)
      548    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/PIL/_binary.py:101(o32be)
      262    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/warnings.py:489(__exit__)
        5    0.000    0.000    0.022    0.004 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/figure.py:1217(subplots_adjust)
       80    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/pytorch_grad_cam/base_cam.py:193(__del__)
       20    0.000    0.000    0.042    0.002 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/axes/_axes.py:186(legend)
       22    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/sklearn/utils/validation.py:83(_assert_all_finite)
      160    0.000    0.000    0.050    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/cm.py:367(_scale_norm)
      160    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/artist.py:324(_get_clipping_extent_bbox)
      124    0.000    0.000    0.004    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/lib/stride_tricks.py:544(<listcomp>)
      340    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/numpy/core/fromnumeric.py:1829(nonzero)
       40    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/utils/data/dataloader.py:509(_create_warning_msg)
      161    0.000    0.000    0.001    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/torch/_utils.py:310(_rebuild_parameter)
      330    0.000    0.000    0.000    0.000 /scratch/sq58/emok/miniconda/conda/envs/exp1/lib/python3.7/site-packages/matplotlib/path.py:723(unit_rectangle)
